> No.0   color.3
103.033804   24.550352
103.035751   24.543257
103.036197   24.539493
103.035587   24.536401
103.035435   24.532050
103.035623   24.527062
103.035409   24.524352
103.035121   24.521001
103.034832   24.517793
103.033161   24.512654
103.031807   24.508482
103.030435   24.504621
103.028818   24.499922
103.026888   24.496196
103.023934   24.492353
103.021555   24.489369
103.017773   24.485418
103.014327   24.482709
103.010694   24.479814
103.008230   24.477764
103.004485   24.475692
103.000791   24.473705
> No.413   color.3
102.938747   24.328224
102.938735   24.335217
102.940956   24.340329
102.944018   24.345824
102.946025   24.349584
102.947922   24.351992
102.950552   24.354106
102.952658   24.356126
> No.414   color.3
102.939667   24.327080
102.938607   24.322376
102.937226   24.315367
102.935852   24.310280
102.933848   24.304043
102.932338   24.300645
> No.415   color.3
103.207465   25.268582
103.204243   25.260758
> No.416   color.3
102.974067   24.403894
102.975743   24.405616
102.976796   24.408110
102.977014   24.410511
102.978488   24.413867
102.979121   24.415498
102.979861   24.417993
102.980394   24.420777
102.979885   24.424143
> No.417   color.3
102.979851   24.442113
102.979963   24.444227
102.980494   24.446434
102.982176   24.449502
102.983231   24.452284
102.983551   24.454012
102.985337   24.456886
102.987433   24.458991
102.988691   24.460426
102.990055   24.462053
102.992902   24.465399
102.996810   24.470477
103.000013   24.473325
> No.418   color.3
103.125392   24.932440
103.124068   24.926149
103.123177   24.921578
103.121516   24.915218
103.121426   24.908985
103.120451   24.898073
103.119816   24.894953
103.118658   24.891951
103.117918   24.889948
> No.419   color.3
103.222490   26.000316
103.222925   25.999143
103.223505   25.998101
103.224228   25.997059
103.224808   25.995756
103.226106   25.993665
103.226958   25.991657
103.227705   25.989649
103.228028   25.987927
103.228778   25.984962
103.229206   25.983336
103.229528   25.981709
103.229959   25.979317
103.230484   25.977116
103.232220   25.974250
103.233377   25.972557
103.234821   25.970994
103.235546   25.969431
103.236702   25.967868
103.237716   25.965783
103.238588   25.963437
103.238736   25.961872
103.239317   25.960699
103.239532   25.959252
103.239901   25.957701
103.240194   25.956527
103.240776   25.954572
103.241213   25.952878
103.241793   25.951314
103.242231   25.949358
103.242955   25.948055
103.243536   25.946361
103.244260   25.944797
103.244697   25.943102
103.245421   25.941799
103.245856   25.940626
103.246436   25.939323
103.247885   25.936065
103.248898   25.934111
103.250487   25.931896
103.251934   25.929421
103.253236   25.926945
103.254393   25.924860
103.255693   25.923297
103.256237   25.921733
103.256673   25.920430
103.257721   25.918605
103.259169   25.915477
103.261774   25.910395
103.262786   25.908440
103.263513   25.905833
103.263951   25.903877
103.265253   25.901271
103.267129   25.899056
103.268572   25.897363
103.270228   25.896160
103.271569   25.894817
103.272596   25.893294
103.274491   25.889535
103.275625   25.885785
103.276236   25.883290
103.276620   25.881272
103.276961   25.878695
103.277950   25.875469
> No.420   color.3
102.341026   24.207435
102.383108   24.180857
102.436265   24.147634
102.566940   24.072329
102.628956   24.032462
102.659964   24.021388
102.737483   23.997025
102.764061   23.994810
102.819432   23.983736
102.868159   23.966017
102.958967   23.950513
> No.421   color.3
101.328936   27.740005
101.306816   27.719854
101.295801   27.709807
101.290342   27.704832
101.283691   27.698760
101.273018   27.688828
101.269189   27.685269
101.241260   27.659644
101.239268   27.657810
101.232627   27.651721
101.230947   27.650276
101.221865   27.642461
101.208535   27.632222
101.201816   27.626497
101.196162   27.621667
101.170293   27.599602
101.166875   27.596946
101.164170   27.595046
101.155117   27.588713
101.142813   27.580085
101.142207   27.579663
101.128135   27.570876
101.121875   27.566968
101.119658   27.565581
101.110479   27.560298
101.109718   27.559859
> No.422   color.3
101.109718   27.559859
101.084531   27.545349
101.079707   27.541492
101.073662   27.536653
101.065313   27.529968
101.053340   27.520398
101.036064   27.504600
101.032383   27.501235
101.026221   27.495664
101.025596   27.495103
101.015908   27.487463
101.010098   27.483926
101.002490   27.479304
100.993867   27.474685
100.983330   27.469043
100.977070   27.465686
100.973545   27.463682
100.973379   27.463652
100.969277   27.461392
100.958174   27.454968
100.956143   27.453794
100.951563   27.451313
> No.423   color.3
102.303223   30.024688
102.300898   30.018228
102.295361   30.004170
102.292178   29.987458
> No.426   color.3
100.530383   29.532390
100.530063   29.533112
100.529735   29.533712
100.519474   29.547995
100.434424   29.648805
100.401135   29.689752
> No.428   color.3
102.896137   27.027050
102.898888   27.011921
102.908516   26.981661
102.923646   26.950026
102.936024   26.911514
102.947028   26.875753
102.958346   26.848088
> No.429   color.3
102.958346   26.848088
102.959407   26.845494
> No.432   color.3
101.895636   29.974308
101.872597   29.987330
101.847555   30.016379
101.821511   30.043424
101.798473   30.077481
101.787454   30.097514
101.769499   30.122889
101.760995   30.142733
101.753908   30.168246
> No.433   color.3
103.792209   31.165056
103.792218   31.165187
103.792183   31.165502
103.791852   31.166453
> No.434   color.3
103.791734   31.166111
103.790100   31.169002
103.788963   31.170565
103.786902   31.172982
103.783419   31.174403
103.780648   31.177815
103.776881   31.180160
103.771977   31.183429
103.765296   31.187693
103.762984   31.188278
> No.435   color.3
103.750167   31.200556
103.750187   31.203808
> No.436   color.3
102.138311   29.539548
102.138789   29.537722
102.139932   29.532249
102.141514   29.525273
102.143457   29.514980
> No.437   color.3
103.761170   31.189510
103.761140   31.189550
103.761130   31.189580
103.761110   31.189590
103.760933   31.189784
103.760542   31.190006
103.760240   31.190150
103.759990   31.190300
103.759900   31.190340
103.759780   31.190390
103.759690   31.190440
103.759580   31.190530
103.759490   31.190610
> No.438   color.3
103.759440   31.190530
103.759440   31.190550
103.759390   31.190630
103.759390   31.190670
103.759370   31.190770
103.759370   31.190830
103.759370   31.190880
103.759317   31.190973
103.759210   31.191059
103.759070   31.191167
103.758980   31.191230
103.758972   31.191278
103.758910   31.191310
103.758880   31.191320
103.758870   31.191360
103.758840   31.191380
103.758800   31.191430
103.758750   31.191490
103.758670   31.191490
103.758610   31.191600
103.758590   31.191630
103.758540   31.191670
103.758480   31.191700
103.758450   31.191770
103.758410   31.191840
103.758350   31.191920
103.758320   31.191940
103.758150   31.192111
103.757873   31.192360
103.757643   31.192535
103.757556   31.192583
103.757472   31.192611
103.757420   31.192610
103.757172   31.192600
103.756914   31.192567
103.756639   31.192472
103.756435   31.192420
> No.441   color.3
103.740412   31.221430
103.749417   31.227667
103.769155   31.240799
103.777486   31.246631
103.784229   31.252185
> No.442   color.3
102.227942   28.915214
102.225723   28.891125
102.211807   28.773586
102.202979   28.753457
102.198896   28.738323
102.200420   28.722910
102.201270   28.707278
102.202969   28.690688
102.202520   28.676309
102.198018   28.665293
102.195020   28.640215
102.185918   28.623955
102.180684   28.607827
102.181201   28.594326
> No.443   color.3
104.039053   32.767471
104.040293   32.767375
> No.444   color.3
104.040293   32.767375
104.101133   32.758198
104.107627   32.757214
104.112598   32.756836
104.138809   32.754558
104.149150   32.754468
104.169482   32.754565
104.189424   32.752183
104.221484   32.745254
104.226006   32.743379
104.231055   32.741279
104.251797   32.734497
104.255635   32.732800
104.269404   32.726699
104.291465   32.719761
104.305742   32.716106
104.329189   32.711643
104.344678   32.709392
104.349941   32.708428
104.354814   32.707534
> No.445   color.3
101.596241   33.006299
101.684160   32.965447
101.743662   32.938805
101.820036   32.906834
101.927493   32.857102
101.987883   32.826907
> No.446   color.3
103.826221   31.281167
103.824584   31.279487
103.822275   31.277598
103.820343   31.276003
103.818664   31.275079
> No.447   color.3
103.829959   31.282168
103.836167   31.286944
103.841739   31.292038
103.844764   31.295540
103.848107   31.298564
103.851609   31.302067
103.855111   31.303818
> No.448   color.3
102.269990   29.281980
102.274424   29.281733
102.278311   29.280400
102.293682   29.273860
102.318652   29.259929
102.347969   29.237344
102.361934   29.224465
102.362529   29.223826
102.368408   29.217520
102.368633   29.217229
102.375811   29.207698
102.379648   29.203340
102.379932   29.202927
102.386162   29.193921
102.399990   29.177827
102.400850   29.176548
102.412402   29.159207
102.412705   29.158718
102.415908   29.153525
102.421299   29.144771
102.421387   29.144636
102.423525   29.141665
102.427900   29.134377
102.445049   29.113196
102.457676   29.102129
102.478252   29.087251
102.479893   29.085872
102.492900   29.074861
102.495234   29.072971
102.501143   29.068176
102.506611   29.063167
102.510654   29.060002
102.513135   29.057832
102.521299   29.050701
102.525313   29.046577
102.534785   29.036340
102.544014   29.024807
102.544453   29.024233
102.549121   29.018118
102.550078   29.016775
102.550085   29.016765
> No.449   color.3
103.616194   31.090444
103.616583   31.090806
103.616972   31.091222
103.617687   31.091981
103.618775   31.092999
103.620388   31.094332
103.621143   31.095806
103.621634   31.097612
103.621862   31.099402
103.621861   31.099944
103.621583   31.100417
103.621722   31.100806
103.622250   31.101472
103.623967   31.102394
103.625370   31.103271
103.626475   31.104148
103.626458   31.104148
103.629823   31.105177
103.631242   31.105718
> No.450   color.3
104.420715   31.781664
104.420772   31.781584
104.420772   31.781531
104.420738   31.781469
104.420741   31.781347
104.420734   31.781290
104.420688   31.781248
104.420619   31.781209
104.420535   31.781129
104.420481   31.781072
104.420409   31.780984
104.420371   31.780846
104.420384   31.780721
104.420313   31.780623
104.420264   31.780568
104.420228   31.780492
104.420209   31.780430
104.420206   31.780348
104.420261   31.780305
104.420270   31.780268
104.420319   31.780238
104.420356   31.780195
104.420402   31.780109
104.420439   31.780039
104.420411   31.779975
104.420420   31.779910
104.420371   31.779819
104.420365   31.779779
104.420416   31.779715
104.420469   31.779686
104.420473   31.779682
> No.451   color.3
104.430880   31.803230
104.431149   31.803473
104.431393   31.803678
104.431547   31.803832
104.431995   31.804088
104.432162   31.804204
104.432277   31.804319
104.432597   31.804447
104.432803   31.804537
104.432790   31.804550
> No.452   color.3
103.668860   31.123583
103.669410   31.124421
103.670009   31.124804
103.670823   31.125378
103.671828   31.126408
103.673097   31.127078
103.674246   31.127605
103.674438   31.127940
103.674582   31.128083
103.675060   31.128467
103.675539   31.128754
103.677055   31.129807
103.677736   31.130318
> No.453   color.3
103.925627   31.385088
103.929048   31.388346
103.932142   31.392092
103.935726   31.396489
103.940449   31.400073
103.943381   31.402842
> No.454   color.3
103.482637   31.061323
103.482840   31.061429
103.484507   31.062301
103.485431   31.062891
103.487405   31.063865
103.489201   31.064994
103.489739   31.065353
103.490842   31.065866
103.491637   31.066302
103.492612   31.066558
103.493412   31.066759
103.494654   31.066953
103.495275   31.067031
> No.455   color.3
103.659724   31.121015
103.661510   31.121572
103.664837   31.122386
103.665939   31.122625
> No.456   color.3
103.325231   30.915416
103.322815   30.911873
103.316050   30.906236
103.309930   30.902049
103.304181   30.899246
103.285495   30.892158
103.271964   30.884426
103.258433   30.872184
103.241680   30.859941
103.222350   30.841900
103.208175   30.827725
103.194643   30.818704
103.185623   30.810972
103.179331   30.799850
103.173530   30.794049
103.168192   30.789640
103.164944   30.784070
103.159374   30.774324
103.157750   30.768522
103.153573   30.764345
103.147075   30.760168
103.141738   30.755991
103.136632   30.753206
103.128510   30.748797
103.119692   30.743692
103.115747   30.740443
103.111570   30.738587
103.106232   30.734874
103.099735   30.726287
103.093005   30.713292
103.086971   30.701921
103.084419   30.697744
103.080474   30.687765
103.078849   30.683588
103.073976   30.678483
103.067943   30.673842
103.059588   30.666184
> No.457   color.3
103.405941   30.936993
103.394044   30.929854
103.367870   30.917957
103.350024   30.905465
103.342293   30.901047
> No.460   color.3
105.830368   36.971918
105.817330   37.007402
105.804261   37.025581
105.775723   37.060957
105.743584   37.098224
105.707839   37.131610
105.670868   37.168820
105.632674   37.200242
105.609978   37.221205
105.556207   37.255358
105.528705   37.273379
105.492817   37.295164
105.459307   37.314076
105.428179   37.331079
105.375501   37.352663
> No.468   color.3
104.827262   33.109701
104.738113   33.090811
104.688557   33.082503
104.636669   33.072730
104.577202   33.061491
104.522398   33.052206
104.481587   33.045853
104.422120   33.039012
> No.471   color.3
102.888400   37.282520
102.928100   37.259220
102.995800   37.235550
103.083184   37.219083
103.181644   37.200506
103.244807   37.189360
103.272673   37.181929
103.320975   37.170782
> No.472   color.3
