> FaultNo.1   color.1
105.623709   32.751540
105.619545   32.748922
105.615024   32.747138
105.610298   32.744949
105.608600   32.744163
105.603960   32.742973
105.600628   32.740951
105.596940   32.739047
105.583853   32.730838
105.573741   32.725246
> FaultNo.170   color.1
105.570568   32.725365
105.564857   32.722351
105.554864   32.718227
> FaultNo.171   color.1
105.553753   32.717593
105.545346   32.714896
> FaultNo.172   color.1
105.543759   32.714103
105.535352   32.709978
105.528055   32.706964
105.522186   32.704902
105.516316   32.700143
105.511399   32.698557
> FaultNo.173   color.1
105.485772   32.684142
105.497742   32.691209
105.502934   32.693949
105.503078   32.694093
> FaultNo.174   color.1
105.485628   32.684142
105.479921   32.682293
105.475998   32.681010
105.470774   32.679383
105.467024   32.677797
105.461256   32.674480
105.458371   32.672893
105.452314   32.669432
105.443806   32.667125
105.435800   32.664524
105.430704   32.662341
105.426866   32.659959
105.422264   32.657005
105.416744   32.653007
105.412175   32.650437
105.404085   32.647201
105.400183   32.646059
> FaultNo.175   color.1
105.395138   32.644536
105.391045   32.642157
105.386667   32.639682
105.377245   32.634542
105.362968   32.629403
105.357352   32.627214
105.351356   32.625881
105.347637   32.623961
105.342685   32.622077
105.331386   32.616916
105.327829   32.615521
105.325318   32.614126
105.322040   32.612731
105.318273   32.611267
105.313879   32.611197
105.307532   32.609872
105.298883   32.606803
105.292885   32.605059
105.287933   32.604013
105.283748   32.602688
105.278796   32.601153
105.275867   32.599828
> FaultNo.176   color.1
105.268962   32.598921
105.263173   32.597108
105.260662   32.596201
105.258015   32.595154
105.254644   32.593676
105.248671   32.591783
105.246068   32.591251
105.242875   32.589831
105.239740   32.589358
105.237256   32.589358
> FaultNo.177   color.1
105.228503   32.591487
105.224422   32.591014
105.219868   32.590127
105.214663   32.588826
105.211115   32.587880
105.206502   32.586164
105.202598   32.584568
105.195974   32.582498
105.190237   32.580782
105.185151   32.579186
105.180597   32.578535
105.178054   32.578358
105.176398   32.578239
> FaultNo.178   color.1
105.177049   32.579718
105.174624   32.578713
105.169597   32.577293
105.161021   32.574277
105.151795   32.571320
105.144579   32.569545
105.135826   32.567712
105.128906   32.565169
105.122633   32.562509
105.117041   32.560844
105.107523   32.559178
105.092057   32.554062
105.085989   32.551683
105.078613   32.548946
105.077304   32.547876
105.073259   32.546329
105.064693   32.544306
105.063678   32.544002
> FaultNo.179   color.1
105.056127   32.542006
105.049821   32.541292
105.042564   32.540341
105.035425   32.536890
105.029477   32.534630
105.025313   32.532845
105.020792   32.530942
105.010798   32.526421
> FaultNo.180   color.1
105.001399   32.524279
104.999139   32.524041
104.993889   32.521394
> FaultNo.181   color.1
104.976875   32.518420
104.968904   32.514732
104.960576   32.511163
104.954746   32.509140
104.947489   32.507355
104.940351   32.505690
104.919174   32.499860
> FaultNo.182   color.1
104.933411   32.495712
104.927224   32.492262
104.918182   32.488454
104.909854   32.485242
104.903905   32.483339
104.901050   32.482506
104.892484   32.479769
104.884037   32.476438
104.861313   32.468348
104.852866   32.466563
104.847274   32.464541
> FaultNo.183   color.1
104.828833   32.458830
104.818126   32.455142
104.809560   32.452049
104.802064   32.450383
104.789810   32.446576
104.780054   32.443126
104.771726   32.440508
104.760305   32.437177
104.749668   32.432104
104.744790   32.430200
104.739556   32.428297
104.733464   32.426035
104.728291   32.423857
104.722083   32.421407
104.718434   32.419501
104.707433   32.414139
> FaultNo.184   color.1
104.368248   32.283351
104.321722   32.262898
104.267320   32.244529
> FaultNo.185   color.1
105.905603   32.898069
105.902779   32.896766
105.902666   32.896747
105.900824   32.896440
105.897022   32.894267
> FaultNo.186   color.1
105.895284   32.892746
105.893871   32.891769
105.891916   32.890465
105.889961   32.888619
105.889833   32.888520
105.887028   32.886337
105.883986   32.884708
105.883390   32.884389
105.880944   32.883078
105.878446   32.881775
105.875078   32.880037
105.872145   32.878407
105.870299   32.876778
105.869021   32.875455
105.867257   32.873628
105.862586   32.870369
105.858893   32.867653
105.855416   32.865154
105.853461   32.863199
105.850094   32.860701
105.846183   32.858311
> FaultNo.187   color.1
103.307500   30.512173
103.307461   30.512061
103.301240   30.484204
103.291543   30.464795
103.289248   30.461375
> FaultNo.188   color.1
103.338584   29.442266
103.339170   29.442671
103.343750   29.446458
103.347451   29.450942
103.353809   29.463640
103.361289   29.474724
103.364570   29.479536
103.365391   29.480837
103.369355   29.487065
103.370898   29.489485
103.378184   29.503135
103.385322   29.510886
103.396045   29.519543
103.398828   29.521785
103.412422   29.530945
103.417988   29.534697
103.418213   29.534849
103.425273   29.538542
103.428350   29.540154
103.431631   29.542051
103.433350   29.542712
103.437949   29.544490
103.439443   29.545068
103.440801   29.545823
103.444551   29.547900
103.448047   29.549841
103.451504   29.559666
103.452129   29.571921
103.456885   29.577878
103.468813   29.600657
103.474209   29.614763
103.479297   29.623835
103.485723   29.631333
103.488652   29.638457
103.491602   29.646326
103.495029   29.654624
103.496885   29.659634
> FaultNo.189   color.1
103.556367   29.751721
103.540020   29.733755
103.523281   29.713899
103.523076   29.713584
103.515518   29.701462
103.508945   29.688679
103.507422   29.686523
103.506523   29.685242
103.497734   29.661895
103.497646   29.661660
> FaultNo.190   color.1
100.719541   31.242852
100.735029   31.225774
100.736934   31.223157
100.736963   31.223123
100.760029   31.194280
100.792178   31.164170
100.793789   31.162485
100.807246   31.148408
100.834736   31.116270
100.849766   31.092371
100.857139   31.075254
100.858477   31.071531
100.860342   31.066306
100.863105   31.058569
100.872061   31.038257
100.879229   31.027019
100.881113   31.024058
100.881553   31.023367
100.914668   30.983342
100.938496   30.961775
100.979063   30.932988
101.002451   30.918618
101.037266   30.892217
101.057910   30.870146
101.083525   30.838950
101.114766   30.807971
101.116777   30.805771
101.135859   30.788723
101.187744   30.739036
101.201113   30.727915
101.217422   30.714519
101.249414   30.688237
101.287217   30.662576
101.325889   30.629521
101.330156   30.624900
101.334102   30.620627
101.349941   30.599041
101.376465   30.556052
101.390049   30.530811
101.415010   30.493125
101.427441   30.477175
101.450195   30.451663
101.473555   30.421191
101.521592   30.371509
101.580820   30.317432
101.617842   30.285396
101.621250   30.282903
101.621973   30.282283
101.636748   30.269597
101.637070   30.269319
101.644727   30.261875
101.648936   30.258496
> FaultNo.191   color.1
103.220410   27.567747
103.220752   27.568218
103.221504   27.570962
103.221514   27.570969
103.228633   27.582200
103.250527   27.616680
103.260693   27.627163
103.264102   27.630681
103.271035   27.636077
103.278018   27.641506
103.278271   27.642002
103.278330   27.641790
103.282354   27.644832
103.282979   27.645242
103.292637   27.651519
103.303564   27.660693
103.323662   27.677546
103.326162   27.679875
103.350498   27.702505
103.355468   27.706563
103.365381   27.714658
103.372012   27.720889
103.375156   27.723845
103.382275   27.730330
103.392529   27.737834
103.405586   27.749954
103.414980   27.761008
103.425342   27.774226
103.427441   27.776909
103.427998   27.777544
103.460928   27.815181
103.463174   27.817998
103.464580   27.819780
103.465186   27.820566
103.473340   27.831199
103.480244   27.840188
103.486191   27.847627
> FaultNo.192   color.1
103.486191   27.847627
103.486211   27.848049
103.486283   27.850007
> FaultNo.193   color.1
102.145830   26.529636
102.111719   26.520293
102.102637   26.514253
102.101338   26.512935
102.097197   26.508770
102.095381   26.507124
102.094926   26.506830
> FaultNo.194   color.1
102.094926   26.506830
102.094727   26.506702
102.090127   26.503745
102.082578   26.499209
102.080234   26.497793
102.066670   26.490317
102.065723   26.489565
102.057529   26.483003
102.038516   26.463794
102.014941   26.440969
102.010967   26.437261
102.008184   26.434666
101.999521   26.425051
101.995137   26.420266
101.990928   26.415818
101.975596   26.396089
101.967617   26.383816
101.963916   26.374395
101.963174   26.372510
101.961094   26.362935
101.950908   26.335759
101.949580   26.331851
101.948184   26.328242
101.947646   26.326875
101.945869   26.321777
101.939893   26.307788
101.929456   26.282961
101.918513   26.272331
> FaultNo.195   color.1
102.184746   29.309702
102.185781   29.312668
102.186631   29.318267
102.180400   29.341868
102.180371   29.341736
102.179492   29.342566
102.168604   29.353040
102.160537   29.364167
102.153613   29.375610
102.146475   29.393213
102.143809   29.409946
102.144365   29.427312
102.145020   29.434316
102.145088   29.436145
102.145195   29.438826
102.144072   29.444866
102.144063   29.444880
102.142139   29.458711
102.141367   29.469487
102.139580   29.482456
102.139238   29.493176
102.138828   29.497227
102.137725   29.520034
102.137627   29.521997
102.138193   29.539661
> FaultNo.196   color.1
103.250527   30.404409
103.246191   30.394597
> FaultNo.197   color.1
103.429609   28.180161
103.429854   28.182207
103.428604   28.193000
103.426875   28.203521
103.425566   28.208972
103.423418   28.215195
103.416104   28.236340
103.413574   28.241355
103.412646   28.243184
103.412412   28.242981
103.408984   28.250720
103.405078   28.259548
103.404756   28.260283
103.401924   28.273655
103.401191   28.277119
103.400371   28.286946
103.397441   28.322334
103.397354   28.323979
103.396777   28.333604
103.396523   28.337773
103.396025   28.346084
103.395977   28.346909
103.395615   28.354255
103.394951   28.367344
103.393193   28.384792
103.392695   28.389766
103.392637   28.393882
103.392256   28.394380
103.391943   28.398960
103.388652   28.415935
103.385586   28.424404
103.381260   28.436353
103.379922   28.440046
103.374248   28.455466
103.373633   28.457202
103.372393   28.460793
103.366504   28.478459
103.364980   28.483025
103.364414   28.485625
103.362354   28.495017
103.361162   28.501252
103.360508   28.504629
103.360908   28.510732
103.361357   28.513643
103.364316   28.520005
103.366299   28.523552
103.381035   28.541279
103.383857   28.545303
103.385400   28.547126
103.387383   28.549480
103.402930   28.578713
103.417334   28.633774
103.417881   28.635859
103.420410   28.654932
103.420791   28.661428
103.421650   28.668633
103.421963   28.672446
103.421279   28.689968
103.417969   28.702075
103.407168   28.732979
103.405283   28.739705
103.404268   28.743345
103.398037   28.765237
103.397314   28.772810
103.396328   28.783059
103.395732   28.789302
103.394990   28.797051
103.394707   28.800549
103.394463   28.803572
103.393467   28.812766
103.391689   28.823472
103.390137   28.832856
103.389844   28.834619
103.387803   28.844702
103.387793   28.844766
> FaultNo.198   color.1
103.387793   28.844766
103.386758   28.855593
> FaultNo.199   color.1
103.386758   28.855593
103.387441   28.871272
103.388584   28.874888
103.391357   28.883630
> FaultNo.200   color.1
103.547764   29.425532
103.547881   29.428162
> FaultNo.201   color.1
101.829507   27.674528
101.829673   27.674987
101.834604   27.698488
101.835493   27.706095
101.836177   27.708312
101.842788   27.729794
101.845854   27.736454
101.850747   27.747084
101.853823   27.759005
101.853716   27.782831
101.852378   27.797096
101.851499   27.806554
101.850581   27.814660
101.849790   27.821718
101.849253   27.824965
101.849135   27.825675
101.846733   27.840180
101.846538   27.841317
101.843550   27.859355
101.842612   27.870932
101.838305   27.923690
101.834409   27.950954
101.829839   27.983527
101.819067   28.014208
101.818374   28.016176
101.814341   28.030617
101.813647   28.034970
101.810825   28.052421
> FaultNo.202   color.1
103.367793   30.639224
103.360762   30.637236
103.355176   30.635657
103.350439   30.633696
103.335889   30.623723
103.325469   30.613137
103.323086   30.610391
103.318096   30.604641
103.317969   30.604485
103.309463   30.594009
103.302539   30.584534
103.297969   30.576316
103.289287   30.559214
103.284785   30.547988
103.277480   30.527751
> FaultNo.203   color.1
102.052112   30.606977
102.065820   30.589661
102.091875   30.544087
102.093164   30.541980
102.099277   30.532478
102.099463   30.532144
102.102363   30.527036
102.106387   30.519932
102.108203   30.516731
102.112871   30.508486
102.113838   30.506829
102.114775   30.505637
102.119219   30.500032
102.122852   30.495442
102.132129   30.487266
102.156768   30.471528
102.162510   30.468257
102.173047   30.462253
102.185664   30.456389
102.194355   30.452686
102.227275   30.440088
102.243789   30.433066
102.247363   30.431548
102.269414   30.418027
102.279043   30.410781
102.285195   30.406157
102.287891   30.403269
102.297656   30.392830
102.298330   30.392061
102.306084   30.383264
102.306543   30.382751
102.322344   30.364060
102.344063   30.338330
102.344609   30.337690
102.357471   30.325852
